"","metric","value","shuffle"
"237","Mean Nodal Efficiency",0.0575558491288552,TRUE
"238","Mean Nodal Efficiency",0.0586167869226932,TRUE
"239","Mean Nodal Efficiency",0.0601504041111162,TRUE
"240","Mean Nodal Efficiency",0.0617153325843106,TRUE
"241","Mean Nodal Efficiency",0.0598066098450252,TRUE
"242","Mean Nodal Efficiency",0.0591325630396947,TRUE
"243","Mean Nodal Efficiency",0.0601449619660533,TRUE
"244","Mean Nodal Efficiency",0.0595992627654571,TRUE
"245","Mean Nodal Efficiency",0.0606131909120098,TRUE
"246","Mean Nodal Efficiency",0.059556972856311,TRUE
"247","Mean Nodal Efficiency",0.0584692858176228,TRUE
"248","Mean Nodal Efficiency",0.0600991933805451,TRUE
"249","Mean Nodal Efficiency",0.0585261678224392,TRUE
"250","Mean Nodal Efficiency",0.0621850824097816,TRUE
"251","Mean Nodal Efficiency",0.056547469682928,TRUE
"252","Mean Nodal Efficiency",0.057844409050353,TRUE
"253","Mean Nodal Efficiency",0.0593502846639584,TRUE
"254","Mean Nodal Efficiency",0.058143025264093,TRUE
"255","Mean Nodal Efficiency",0.058778791627301,TRUE
"256","Mean Nodal Efficiency",0.0601546862289601,TRUE
"257","Mean Nodal Efficiency",0.057374900628944,TRUE
"258","Mean Nodal Efficiency",0.058433306300501,TRUE
"259","Mean Nodal Efficiency",0.0610364362771576,TRUE
"260","Mean Nodal Efficiency",0.0599308602117075,TRUE
"261","Mean Nodal Efficiency",0.0599260363369719,TRUE
"262","Mean Nodal Efficiency",0.058466372835577,TRUE
"263","Mean Nodal Efficiency",0.0608811785112787,TRUE
"264","Mean Nodal Efficiency",0.0578268241350999,TRUE
"265","Mean Nodal Efficiency",0.0588055598368872,TRUE
"266","Mean Nodal Efficiency",0.0604048606507358,TRUE
"267","Mean Nodal Efficiency",0.0574125037561806,TRUE
"268","Mean Nodal Efficiency",0.0595821900538748,TRUE
"269","Mean Nodal Efficiency",0.0594798246316871,TRUE
"270","Mean Nodal Efficiency",0.0606224658869799,TRUE
"271","Mean Nodal Efficiency",0.0591267609183601,TRUE
"272","Mean Nodal Efficiency",0.0586047669645008,TRUE
"273","Mean Nodal Efficiency",0.0591311688118302,TRUE
"274","Mean Nodal Efficiency",0.0569956182488192,TRUE
"275","Mean Nodal Efficiency",0.0619891382733511,TRUE
"276","Mean Nodal Efficiency",0.0613379406294032,TRUE
"277","Mean Nodal Efficiency",0.0580088107768462,TRUE
"278","Mean Nodal Efficiency",0.0576175571611584,TRUE
"279","Mean Nodal Efficiency",0.0596892388518155,TRUE
"280","Mean Nodal Efficiency",0.0591339980268933,TRUE
"281","Mean Nodal Efficiency",0.0579943263487283,TRUE
"282","Mean Nodal Efficiency",0.0582571591330552,TRUE
"283","Mean Nodal Efficiency",0.0572309165331055,TRUE
"284","Mean Nodal Efficiency",0.0574649812322471,TRUE
"285","Mean Nodal Efficiency",0.0594891025825081,TRUE
"286","Mean Nodal Efficiency",0.0594222132612158,TRUE
"287","Mean Nodal Efficiency",0.0570180621894128,TRUE
"288","Mean Nodal Efficiency",0.0580312890506538,TRUE
"289","Mean Nodal Efficiency",0.0581559388238046,TRUE
"290","Mean Nodal Efficiency",0.0580602601667491,TRUE
"291","Mean Nodal Efficiency",0.0586036588537286,TRUE
"292","Mean Nodal Efficiency",0.0585276549082409,TRUE
"293","Mean Nodal Efficiency",0.0577919193955719,TRUE
"294","Mean Nodal Efficiency",0.0594445932435631,TRUE
"295","Mean Nodal Efficiency",0.059225636434072,TRUE
"296","Mean Nodal Efficiency",0.0567066202367379,TRUE
"297","Mean Nodal Efficiency",0.0596327506619027,TRUE
"298","Mean Nodal Efficiency",0.0581197246796201,TRUE
"299","Mean Nodal Efficiency",0.0591078436929388,TRUE
"300","Mean Nodal Efficiency",0.0589674470074189,TRUE
"301","Mean Nodal Efficiency",0.0588010450707189,TRUE
"302","Mean Nodal Efficiency",0.0585821338481346,TRUE
"303","Mean Nodal Efficiency",0.058383742231796,TRUE
"304","Mean Nodal Efficiency",0.0590788148676351,TRUE
"305","Mean Nodal Efficiency",0.0567193195147911,TRUE
"306","Mean Nodal Efficiency",0.0590941858509205,TRUE
